hurtlex_ID,lemma,POS,ERIS_score,definition_category,definition_el,definition_en,synonyms_el,synonyms_en,examples,aikia_offensive_score,hurtlex_category
EL850,σπερμολόγος,NOUN,0.64,Person,Άτομο που διασπείρει αβάσιμες φήμες και κουτσομπολιό,person who spreads unfounded rumours,"['κουτσομπόλης', 'φημολόγος']","['rumor-monger', 'gossip', 'babbler', 'tale-bearer']",Κούλης ο σπερματολόγος και κοπρολόγος!! Έγραψε η Ζωή!! #klaiw #Intriga,,ddp
EL1589,στόμφος,NOUN,0.13,Behavioral_Trait,"Ύφος πομπώδης, βαρύγδουπη διατύπωση που δίνει έμφαση στον εντυπωσιασμό και όχι στο νόημα","bombastic, pompous style of speech","['πομπώδης τόνος', 'βερμπαλισμός', 'μεγαλοστομία', 'ρητορεία']","['bombast', 'pomposity', 'grandiloquence', 'inflated style']",Ας πούμε ότι είμαι ο Πελέ και παίρνω ένα μικρόφωνο και αγορεύω πως δεν υπάρχει περίπτωση να μη χάσει η Βραζιλία και πάει κάποιος φουκαράς που με ακούει και ποντάρει το μπορετό του πάνω στο στόμφο μου - θα τον βρίσω και από πάνω επειδή παρασύρθηκε ή θα φροντίσω λίγο το ύφος μου;,0.47,cds
EL2390,στραβόξυλο,NOUN,0.51,Person,"Άτομο μονίμως κακοδιάθετο και δύστροπο, που αντιδρά αρνητικά σε όλα","perpetually grumpy, cantankerous person","['γκρινιάρης', 'κατσούφης', 'μουρτζούφλης', 'στραβομούρης', 'δύστροπος']","['grump', 'grouch', 'curmudgeon', 'sourpuss', 'crank']",#Δεν_φταίμε_εμείς που είμαστε στραβόξυλα,0.57,ddp
EL1613,στρεψόδικος,ADJ,0.66,Person,Άτομο που χρησιμοποιεί σοφίσματα και νομικά τερτίπια με σκοπό να παραπλανήσει και να διαστρέψει την αλήθεια,person who twists the law with sophistry,"['σοφιστής', 'δικομανής', 'πανούργος']","['pettifogger', 'shyster', 'quibbler', 'sophist']","Η συνέντευξη του πρωθυπουργού Αλέξη Τσίπρα στον ΣΚΑΙ με πέντε λέξεις: καταβεβλημένος, απολογητικος, στρεψοδικος, ουσιαστικά αμετανόητος και ελάχιστα πειστικός! #Τσιπρας #ΣΚΑΙ #ΣΥΡΙΖΑ #εκλογες #εκλογες2019 #εκλογες_2019 #συνεντευξη_Τσιπρα #Αριστερα",,dmc
EL1613,στρεψόδικος,ADJ,0.66,Behavioral_Trait,"Πρόσθετο σε λόγους, γραπτά ή συλλογισμούς που αποδεικνύουν έλλειψη ειλικρίνειας, διαστρεβλώνουν τα γεγονότα και βασίζονται σε πονηρές ή αποπροσανατολιστικές φράσεις",sophistic: employing specious reasoning intended to deceive,"['δικολαβίστικος', 'σοφιστικός', 'παραπλανητικός']","['sophistic', 'fallacious', 'deceptive']","Στο στρεψόδικο ερώτημα ""ποιος θα αξιολογήσει τους αξιολογητές"" η απάντηση δεν μπορεί παρά να είναι ο Καστανίδης.",,dmc
EL1077,συγκάλυψη,NOUN,0.46,Event,Εσκεμμένη απόκρυψη πληροφοριών ώστε να μη φανεί παράνομη ή ανήθικη ενέργεια,intentional concealment of wrongdoing,"['κουκούλωμα', 'απόκρυψη', 'σβήσιμο', 'θάψιμο', 'αποσιώπηση']","['cover-up', 'concealment', 'whitewash', 'hush-up', 'suppression']",Α. Γεωργιάδης (2011) για τα υποβρύχια: «Ο Μεϊμαράκης είναι ένοχος συγκαλύψεως εγκλήματος» (βίντεο)...,0.59,dmc
EL669,συκοφάντης,NOUN,0.77,Person,Άτομο που κατηγορεί ψευδώς άλλους προκειμένου να τους βλάψει ή να ωφεληθεί,person who falsely accuses to harm others,"['διαβολέας', 'σπίλος', 'κακολογητής', 'σπερμολόγος', 'ψευδολόγος']","['slanderer', 'defamer', 'libeler', 'calumniator', 'backbiter']",username Θεωρείτε ότι δεν πρέπει να τιμωρούνται οι συκοφάντες? Εκείνοι που συστηματικά ψεύδονται και χυδαιολογουν στα πρωτοσέλιδα τους για να πλήξουν τους πολιτικούς αντιπάλους τους? Είστε στο απυρόβλητο οι δημοσιογράφοι? Δεν ισχύουν για εσάς οι νόμο,0.84,re
EL656,συκοφάντηση,NOUN,0.64,Event,Ενέργεια προβολής ψευδών κατηγοριών που πλήττουν την υπόληψη κάποιου,act of making false damaging accusations,"['δυσφήμηση', 'διαβολή', 'σπίλωση', 'ψευδοκατηγορία', 'λάσπη']","['slander', 'defamation', 'calumny', 'vilification', 'smearing']",Χυδαία συκοφάντηση για τη Novartis καταγγέλλει ο Στουρνάρας - Ολομέτωπη επίθεση Αβραμόπουλου στους προστατευόμενους μάρτυρες,0.68,re
EL150,συκοφαντία,NOUN,0.67,Event,Η διάδοση ψευδών ισχυρισμών με σκοπό να υπονομευθεί η φήμη κάποιου,continuous spreading of false allegations,"['δυσφήμηση', 'λάσπη', 'διαβολή', 'σπίλωση']","['slander', 'defamation', 'character assassination', 'calumny']","username username username username username username username username username username Και ποια είναι η συμβουλή σου φερατ; Ακόμα να δείξεις σε ποιο tweet εκφράζομαι φασιστικά. Αν συνεχίσεις να μην μπορείς, αυτό θα καθιστά συκοφαντία... ????",0.48,re
EL657,συκοφαντικός,ADJ,0.64,Behavioral_Trait,"Λέγειται για λόγο, κείμενο ή χειρονομία που διαδίδει ψευδείς κατηγορίες με σκοπό να πλήξει την υπόληψη κάποιου στο δημόσιο πεδίο","containing or expressing false, damaging allegations","['δυσφημιστικός', 'σπιλωτικός', 'κακολογητικός', 'λασπολογικός']","['slanderous', 'defamatory', 'calumnious', 'libelous', 'vilifying']",username O κ.ΣΔΟΕΣ ενοχλείται όταν τον ρωτάνε ΓΙΑ ΕΠΩΝΥΜΟΥΣ ΚΑΙ ΜΕ ΣΤΟΙΧΕΙΑ ΦΟΡΟΦΥΓΑΔΕΣ συνηθισμένος στις ανώνυμες συκοφαντικές διαρροές.,0.6,re
EL1029,συλητής,NOUN,0.56,Person,"Άτομο που αφαιρεί ή καταστρέφει ιερά ή ιστορικά αντικείμενα, παραβιάζοντας χώρους λατρείας ή ταφής για ιδιοτέλεια",person who desecrates graves or sacred sites to steal valuables,"['ιερόσυλος', 'βέβυλος', 'λεηλάτης']","['grave robber', 'desecrator', 'looter']",Πώς κατέληξαν τα Γλυπτά του Παρθενώνα στο Βρετανικό Μουσείο -Πώς τα άρπαξε ο «συλητής» Ελγιν,,an
EL376,συμμορία,NOUN,0.7,Person,Συγκροτημένη ομάδα ατόμων που διαπράττει παράνομες ή βίαιες ενέργειες.,organized group committing illegal or violent acts,"['σπείρα', 'κλίκα', 'ομάδα κακοποιών', 'παρέα εγκληματιών']","['gang', 'mob', 'crew', 'criminal group']","Αν ήταν σε καμιά συμμορία που πουλούσε προστασία, μπορεί και να τον είχαμε μπαγλαρώσει.",0.25,cds
EL378,συνάφι,NOUN,0.46,Person,"Παρέα ανθρώπων με κοινά συμφέροντα ή επάγγελμα, συχνά υποτιμητικά για τη συνοχή και τη συμπεριφορά τους.","group of people with shared interests or trade, often used derogatorily","['κλίκα', 'παρέα', 'συντροφιά', 'τσούρμο']","['bunch', 'band', 'clique', 'lot']","username Δεν είναι μονο η Ακρίτα ,είναι ολο αυτο το συνάφι των κουλτουριαρεων ""θυμωμενων"" καλλιτεχνών (Μαχαιριτσας , Πασχαλιδης κλπ ) που μας τα ζαλιζαν τόσα χρονιά με την προοδευτική και ευαίσθητη Αριστερά και τώρα...",0.66,cds
EL1407,συνευρίσκομαι,VERB,0.21,Event,Βρίσκομαι μαζί με κάποιον σε κοινό χώρο ή ερωτική πράξη.,meet or have sexual relations with someone,"['συναντώ', 'βρίσκομαι', 'σμίγω', 'κοιμάμαι με']","['meet', 'encounter', 'hook up', 'sleep with']","Όταν βγαίνει ο Ζαγοράκης και λέει: ""...Εάν ο ΠΑΟΚ δεν δικαιωθεί, εγώ δεν μπορώ να συνευρίσκομαι στην ίδια πολιτική στέγη με όλους αυτούς..."" έπρεπε να έχει ήδη παραδώσει την έδρα στην Ευρωβουλή και έπρεπε να έχει ήδη διαγραφεί...",,asm
EL89,συνονθύλευμα,NOUN,0.23,State,Ακατάστατο και ετερόκλητο μείγμα στοιχείων χωρίς συνοχή.,messy jumble of disparate elements,"['μίγμα', 'αχταρμάς', 'χάος', 'ανακάτεμα']","['mishmash', 'hodgepodge', 'jumble', 'mix']","username username username Εκεί στο Συνονθύλευμα ""Ριζοσπαστικής"" «Αριστεράς» - Προοδευτική Συμμαχία (Ραγκούσης",0.17,cds
EL1401,συνουσιάζομαι,VERB,0.28,Event,Έρχομαι σε σεξουαλική επαφή με άλλο πρόσωπο.,engage in sexual intercourse,"['σμίγω', 'κοιμάμαι με', 'πηγαίνω με', 'έρχομαι σε επαφή']","['have sex', 'copulate', 'sleep with', 'make love']",Συνουσιάζομαι με ένα κουτί μπισκότα Cadbury..,0.54,asm
EL2444,συνωμοσιολογία,NOUN,0.7,Repetitive_Action,Ρητορική ή θεωρίες που αποδίδουν γεγονότα σε μυστικές δολοπλοκίες ισχυρών.,discourse attributing events to secret plots by powerful actors,"['θεωρίες συνωμοσίας', 'παραφιλολογία', 'σκοτεινή ρητορική', 'δοξασίες ίντριγκας']","['conspiracism', 'conspiracy talk', 'paranoia theories', 'plot narratives']","username username Κινδυνεύουν ΚΥΡΙΩΣ οι ανεμβολίαστοι, όχι όμως ΜΟΝΟ αυτοί. Καλώς ή κακώς, τα εμβόλια δεν είναι τόσο αποδοτικά όσο ελπίζαμε, σε μία κοινωνία με παιδεία και εμπιστοσύνη στην επιστήμη θα ήταν ΟΚ αυτό και όχι λόγος συνωμοσιολογίας. 1/2",0.54,cds
EL2442,συνωμοσιολόγος,NOUN,0.7,Person,Άτομο που υιοθετεί και διαδίδει θεωρίες για μυστικές συνωμοσίες.,person who adopts and spreads conspiracy theories,"['συνωμοσιοφρενής', 'ψεκασμένος', 'παρανοϊκός', 'μυθοπλάστης']","['conspiracist', 'conspiracy theorist', 'paranoid', 'fabricator']",username στημενα τα δικαστήρια; δεν πιστεύω να είσαι κανας ψεκασμένος συνωμοσιολόγος σαν τα εθνίκια ρε σπύρο;,0.79,cds
